typeID,groupID,typeName,mass,volume,capacity,portionSize,raceID,basePrice,published,marketGroupID,iconID,soundID,graphicID
19229,295,Pithum A-Type Kinetic Deflection Amplifier,0.00E+00,5,0.00E+00,1,None,None,1,1689,20939,None,0
19231,295,Pithum A-Type EM Ward Amplifier,0.00E+00,5,0.00E+00,1,None,None,1,1691,20942,None,0
19233,295,Gistum C-Type Explosive Deflection Amplifier,0.00E+00,5,0.00E+00,1,None,None,1,1690,20941,None,0
19235,295,Gistum B-Type Explosive Deflection Amplifier,0.00E+00,5,0.00E+00,1,None,None,1,1690,20941,None,0
19237,295,Gistum C-Type Thermal Dissipation Amplifier,0.00E+00,5,0.00E+00,1,None,None,1,1688,20940,None,0
19239,295,Gistum B-Type Thermal Dissipation Amplifier,0.00E+00,5,0.00E+00,1,None,None,1,1688,20940,None,0
19241,295,Gistum C-Type Kinetic Deflection Amplifier,0.00E+00,5,0.00E+00,1,None,None,1,1689,20939,None,0
19243,295,Gistum B-Type Kinetic Deflection Amplifier,0.00E+00,5,0.00E+00,1,None,None,1,1689,20939,None,0
19245,295,Gistum C-Type EM Ward Amplifier,0.00E+00,5,0.00E+00,1,None,None,1,1691,20942,None,0
19247,295,Gistum B-Type EM Ward Amplifier,0.00E+00,5,0.00E+00,1,None,None,1,1691,20942,None,0
19249,295,Gistum A-Type Explosive Deflection Amplifier,0.00E+00,5,0.00E+00,1,None,None,1,1690,20941,None,0
19251,295,Gistum A-Type Thermal Dissipation Amplifier,0.00E+00,5,0.00E+00,1,None,None,1,1688,20940,None,0
19253,295,Gistum A-Type Kinetic Deflection Amplifier,0.00E+00,5,0.00E+00,1,None,None,1,1689,20939,None,0
19255,295,Gistum A-Type EM Ward Amplifier,0.00E+00,5,0.00E+00,1,None,None,1,1691,20942,None,0
19257,77,Gist C-Type Kinetic Deflection Field,10000,5,0.00E+00,1,2,5808,1,1693,20949,None,0
19258,77,Pith C-Type Kinetic Deflection Field,10000,5,0.00E+00,1,2,5808,1,1693,20949,None,0
19259,77,Gist C-Type Explosive Deflection Field,10000,5,0.00E+00,1,1,45412,1,1694,20947,None,0
19260,77,Pith C-Type Explosive Deflection Field,10000,5,0.00E+00,1,1,45412,1,1694,20947,None,0
19261,77,Gist C-Type Thermal Dissipation Field,10000,5,0.00E+00,1,8,45412,1,1692,20950,None,0
19262,77,Pith C-Type Thermal Dissipation Field,10000,5,0.00E+00,1,8,45412,1,1692,20950,None,0
19263,77,Gist C-Type EM Ward Field,10000,5,0.00E+00,1,4,45412,1,1695,20948,None,0
19264,77,Pith C-Type EM Ward Field,10000,5,0.00E+00,1,4,45412,1,1695,20948,None,0
19265,77,Gist B-Type EM Ward Field,10000,5,0.00E+00,1,4,45412,1,1695,20948,None,0
19266,77,Pith B-Type EM Ward Field,10000,5,0.00E+00,1,4,45412,1,1695,20948,None,0
19267,77,Gist B-Type Thermal Dissipation Field,10000,5,0.00E+00,1,8,45412,1,1692,20950,None,0
19268,77,Pith B-Type Thermal Dissipation Field,10000,5,0.00E+00,1,8,45412,1,1692,20950,None,0
19269,77,Gist B-Type Explosive Deflection Field,10000,5,0.00E+00,1,1,45412,1,1694,20947,None,0
19270,77,Pith B-Type Explosive Deflection Field,10000,5,0.00E+00,1,1,45412,1,1694,20947,None,0
19271,77,Gist B-Type Kinetic Deflection Field,10000,5,0.00E+00,1,2,5808,1,1693,20949,None,0
19272,77,Pith B-Type Kinetic Deflection Field,10000,5,0.00E+00,1,2,5808,1,1693,20949,None,0
19273,77,Gist A-Type Kinetic Deflection Field,10000,5,0.00E+00,1,2,5808,1,1693,20949,None,0
19274,77,Pith A-Type Kinetic Deflection Field,10000,5,0.00E+00,1,2,5808,1,1693,20949,None,0
19275,77,Gist A-Type Explosive Deflection Field,10000,5,0.00E+00,1,1,45412,1,1694,20947,None,0
19276,77,Pith A-Type Explosive Deflection Field,10000,5,0.00E+00,1,1,45412,1,1694,20947,None,0
19277,77,Gist A-Type Thermal Dissipation Field,10000,5,0.00E+00,1,8,45412,1,1692,20950,None,0
19278,77,Pith A-Type Thermal Dissipation Field,10000,5,0.00E+00,1,8,45412,1,1692,20950,None,0
19279,77,Gist A-Type EM Ward Field,10000,5,0.00E+00,1,4,45412,1,1695,20948,None,0
19280,77,Pith A-Type EM Ward Field,10000,5,0.00E+00,1,4,45412,1,1695,20948,None,0
19281,77,Gist X-Type EM Ward Field,10000,5,0.00E+00,1,4,45412,1,1695,20948,None,0
19282,77,Pith X-Type EM Ward Field,10000,5,0.00E+00,1,4,45412,1,1695,20948,None,0
19283,77,Gist X-Type Thermal Dissipation Field,10000,5,0.00E+00,1,8,45412,1,1692,20950,None,0
19284,77,Pith X-Type Thermal Dissipation Field,10000,5,0.00E+00,1,8,45412,1,1692,20950,None,0
19285,77,Gist X-Type Explosive Deflection Field,10000,5,0.00E+00,1,1,45412,1,1694,20947,None,0
19286,77,Pith X-Type Explosive Deflection Field,10000,5,0.00E+00,1,1,45412,1,1694,20947,None,0
19287,77,Gist X-Type Kinetic Deflection Field,10000,5,0.00E+00,1,2,5808,1,1693,20949,None,0
19288,77,Pith X-Type Kinetic Deflection Field,10000,5,0.00E+00,1,2,5808,1,1693,20949,None,0
19289,338,Pith C-Type Shield Boost Amplifier,0.00E+00,5,0.00E+00,1,None,None,1,613,2104,None,0
19293,338,Gist A-Type Shield Boost Amplifier,0.00E+00,5,0.00E+00,1,None,None,1,613,2104,None,0
19295,338,Pith X-Type Shield Boost Amplifier,0.00E+00,5,0.00E+00,1,None,None,1,613,2104,None,0
19297,338,Gist C-Type Shield Boost Amplifier,0.00E+00,5,0.00E+00,1,None,None,1,613,2104,None,0
19299,338,Gist B-Type Shield Boost Amplifier,0.00E+00,5,0.00E+00,1,None,None,1,613,2104,None,0
19301,338,Gist X-Type Shield Boost Amplifier,0.00E+00,5,0.00E+00,1,None,None,1,613,2104,None,0
19303,338,Pith B-Type Shield Boost Amplifier,0.00E+00,5,0.00E+00,1,None,None,1,613,2104,None,0
19311,338,Pith A-Type Shield Boost Amplifier,0.00E+00,5,0.00E+00,1,None,None,1,613,2104,None,0
19313,46,Coreli C-Type 5MN Microwarpdrive,0.00E+00,10,0.00E+00,1,4,790940,1,131,10149,None,0
19315,46,Corelum C-Type 50MN Microwarpdrive,0.00E+00,10,0.00E+00,1,4,790940,1,131,10149,None,0
19317,46,Core C-Type 500MN Microwarpdrive,0.00E+00,10,0.00E+00,1,4,790940,1,131,10149,None,0
19319,46,Coreli B-Type 5MN Microwarpdrive,0.00E+00,10,0.00E+00,1,4,790940,1,131,10149,None,0
19321,46,Corelum B-Type 50MN Microwarpdrive,0.00E+00,10,0.00E+00,1,4,790940,1,131,10149,None,0
19323,46,Core B-Type 500MN Microwarpdrive,0.00E+00,10,0.00E+00,1,4,790940,1,131,10149,None,0
19325,46,Coreli A-Type 5MN Microwarpdrive,0.00E+00,10,0.00E+00,1,4,790940,1,131,10149,None,0
19327,46,Corelum A-Type 50MN Microwarpdrive,0.00E+00,10,0.00E+00,1,4,790940,1,131,10149,None,0
19329,46,Core A-Type 500MN Microwarpdrive,0.00E+00,10,0.00E+00,1,4,790940,1,131,10149,None,0
19335,46,Core X-Type 500MN Microwarpdrive,0.00E+00,10,0.00E+00,1,4,790940,1,131,10149,None,0
19337,46,Gistii C-Type 5MN Microwarpdrive,0.00E+00,10,0.00E+00,1,4,790940,1,131,10149,None,0
19339,46,Gistum C-Type 50MN Microwarpdrive,0.00E+00,10,0.00E+00,1,4,790940,1,131,10149,None,0
19341,46,Gist C-Type 500MN Microwarpdrive,0.00E+00,10,0.00E+00,1,4,790940,1,131,10149,None,0
19343,46,Gistii B-Type 5MN Microwarpdrive,0.00E+00,10,0.00E+00,1,4,790940,1,131,10149,None,0
19345,46,Gistum B-Type 50MN Microwarpdrive,0.00E+00,10,0.00E+00,1,4,790940,1,131,10149,None,0
19347,46,Gist B-Type 500MN Microwarpdrive,0.00E+00,10,0.00E+00,1,4,790940,1,131,10149,None,0
19349,46,Gistii A-Type 5MN Microwarpdrive,0.00E+00,10,0.00E+00,1,4,790940,1,131,10149,None,0
19351,46,Gistum A-Type 50MN Microwarpdrive,0.00E+00,10,0.00E+00,1,4,790940,1,131,10149,None,0
19353,46,Gist A-Type 500MN Microwarpdrive,0.00E+00,10,0.00E+00,1,4,790940,1,131,10149,None,0
19359,46,Gist X-Type 500MN Microwarpdrive,0.00E+00,10,0.00E+00,1,4,790940,1,131,10149,None,0
19361,326,Corpum B-Type Energized EM Membrane,1,5,0.00E+00,1,None,None,1,1684,20952,None,0
19363,326,Centum B-Type Energized EM Membrane,1,5,0.00E+00,1,None,None,1,1684,20952,None,0
19365,446,Sarum Customs General,20000000,1080000,14000,1,4,None,0,None,None,30,297
19366,446,Ammatar Customs General,20000000,1080000,14000,1,4,None,0,None,None,30,297
19367,446,Caldari Customs Commissioner,20000000,1080000,14000,1,1,None,0,None,None,30,50
19368,446,Khanid Customs General Major,20000000,1080000,14000,1,4,None,0,None,None,30,297
19369,446,Gallente Customs Major,20000000,1080000,14000,1,8,None,0,None,None,30,318
19370,446,Minmatar Customs Commander,20000000,1080000,14000,1,2,None,0,None,None,30,301
19371,446,Amarr Customs General,20000000,1080000,14000,1,4,None,0,None,None,30,297
19372,446,Amarr Customs Surveillance Officer,1810000,18100,275,1,4,None,0,None,None,30,1067
19373,496,The Prize Container,10000,1200,1000,1,None,None,0,None,16,31,1176
19382,314,Luther Veron's Head,1,0.1,0.00E+00,1,None,None,1,None,2553,None,0
19383,446,Gallente Customs Official,2040000,20400,160,1,8,None,0,None,None,30,66
19384,446,Sarum Customs Surveillance Officer,1810000,18100,200,1,4,None,0,None,None,30,1067
19385,446,Caldari Customs Agent,1650000,16500,190,1,1,None,0,None,None,30,1882
19386,446,Khanid Customs Surveillance Officer,80000,20400,200,1,4,None,0,None,None,30,1235
19387,446,Ammatar Customs Surveillance Officer,1810000,18100,200,1,4,None,0,None,None,30,1067
19388,446,Minmatar Customs Patroller,1200000,12000,80,1,2,None,0,None,None,30,307
19398,284,Confiscated Viral Agent,100,0.5,0.00E+00,1,None,None,1,22,1199,None,0
19399,314,Confiscated Vitoc,800,0.5,0.00E+00,1,None,None,1,None,1207,None,0
19400,493,1st Tier Overseer's Personal Effects,25,10,0.00E+00,1,None,10000,1,751,2039,None,0
19401,493,2nd Tier Overseer's Personal Effects,25,10,0.00E+00,1,None,20000,1,751,2039,None,0
19402,493,3rd Tier Overseer's Personal Effects,25,10,0.00E+00,1,None,40000,1,751,2039,None,0
19403,493,4th Tier Overseer's Personal Effects,25,10,0.00E+00,1,None,60000,1,751,2039,None,0
19404,493,5th Tier Overseer's Personal Effects,25,10,0.00E+00,1,None,180000,1,751,2039,None,0
19405,493,6th Tier Overseer's Personal Effects,25,10,0.00E+00,1,None,360000,1,751,2039,None,0
19406,493,7th Tier Overseer's Personal Effects,25,10,0.00E+00,1,None,600000,1,751,2039,None,0
19407,493,8th Tier Overseer's Personal Effects,25,10,0.00E+00,1,None,1200000,1,751,2039,None,0
19408,493,9th Tier Overseer's Personal Effects,25,10,0.00E+00,1,None,2100000,1,751,2039,None,0
19409,493,11th Tier Overseer's Personal Effects,25,10,0.00E+00,1,None,6300000,1,751,2039,None,0
19410,493,12th Tier Overseer's Personal Effects,25,10,0.00E+00,1,None,9900000,1,751,2039,None,0
19411,493,13th Tier Overseer's Personal Effects,25,10,0.00E+00,1,None,13200000,1,751,2039,None,0
19412,493,14th Tier Overseer's Personal Effects,25,10,0.00E+00,1,None,17160000,1,751,2039,None,0
19413,493,15th Tier Overseer's Personal Effects,25,10,0.00E+00,1,None,21840000,1,751,2039,None,0
19414,493,16th Tier Overseer's Personal Effects,25,10,0.00E+00,1,None,29120000,1,751,2039,None,0
19415,493,17th Tier Overseer's Personal Effects,25,10,0.00E+00,1,None,35700000,1,751,2039,None,0
19416,493,18th Tier Overseer's Personal Effects,25,10,0.00E+00,1,None,43200000,1,751,2039,None,0
19417,493,19th Tier Overseer's Personal Effects,25,10,0.00E+00,1,None,51680000,1,751,2039,None,0
19418,493,20th Tier Overseer's Personal Effects,25,10,0.00E+00,1,None,61200000,1,751,2039,None,0
19419,493,21st Tier Overseer's Personal Effects,25,10,0.00E+00,1,None,80000000,1,751,2039,None,0
19420,493,22nd Tier Overseer's Personal Effects,25,10,0.00E+00,1,None,101640000,1,751,2039,None,0
19421,493,23rd Tier Overseer's Personal Effects,25,10,0.00E+00,1,None,133837000,1,751,2039,None,0
19422,493,10th Tier Overseer's Personal Effects,25,10,0.00E+00,1,None,3360000,1,751,2039,None,0
19423,821,Watch Officer,19000000,19000000,120,1,2,None,0,None,None,31,335
19424,821,Serpentis Shipyard Defender,17500000,1140000,480,1,8,None,0,None,None,31,2157
19425,496,Black Drone Container,10000,27500,2700,1,None,None,0,None,None,31,2398
19426,494,Strain Operation Bunker,100000,100000000,10000,1,None,None,0,None,None,31,2583
19427,494,Hive Under Construction,100000,100000000,10000,1,None,None,0,None,None,31,2407
19430,257,Omnipotent,0.00E+00,0.01,0.00E+00,1,16,None,0,None,33,None,0
19459,498,'Phase' Servitor,1,5,0.00E+00,1,None,None,0,None,2188,None,0
19461,314,Blaque Voucher,1,0.5,0.00E+00,1,None,None,1,754,1192,None,0
19462,314,Foiritan Voucher,1,0.5,0.00E+00,1,None,None,1,754,1192,None,0
19463,314,Autrech Voucher,1,0.5,0.00E+00,1,None,None,1,754,1192,None,0
19466,498,Regular Mercenary Navigator,1,5,0.00E+00,1,None,None,0,None,2188,None,0
19468,498,'Longbow' Servitor,1,5,0.00E+00,1,None,None,0,None,2188,None,0
19470,311,Intensive Reprocessing Array,50000000,6000,200000,1,None,75000000,1,482,None,None,2300
19487,494,Angel Battlestation,100000,100000000,10000,1,2,None,0,None,None,20191,2357
19489,38,Thukker Modified Medium Shield Extender,0.00E+00,10,0.00E+00,1,None,None,0,None,1044,None,0
19491,46,Thukker Modified 100MN Afterburner,0.00E+00,5,0.00E+00,1,None,161280,0,None,96,None,0
19493,314,Arms Cache,2500,2,0.00E+00,1,None,100,1,None,1366,None,0
19500,747,Zor's Custom Navigation Link,0.00E+00,1,0.00E+00,1,None,800000,1,1490,2224,None,0
19501,494,The Damsels Wimpy Prison,100000,100000000,10000,1,None,None,0,None,None,31,2520
19502,494,The Damsels Wimpy Brothel,100000,100000000,10000,1,None,None,0,None,None,20215,2514
19504,494,Pirate Headquarters,100000,100000000,10000,1,None,None,0,None,None,31,1993
19505,319,Guristas Starbase Control Tower,100000,1150,8850,1,1,None,0,None,None,None,2599
19533,319,Gas/Storage Silo - Pirate Extravaganza lvl 3_ MISSION,100000,100000000,10000,1,None,None,0,None,None,None,2007
19534,300,High-grade Talisman Alpha,0.00E+00,1,0.00E+00,1,None,800000,1,618,2053,None,0
19535,300,High-grade Talisman Beta,0.00E+00,1,0.00E+00,1,None,800000,1,619,2061,None,0
19536,300,High-grade Talisman Gamma,0.00E+00,1,0.00E+00,1,None,800000,1,620,2054,None,0
19537,300,High-grade Talisman Delta,0.00E+00,1,0.00E+00,1,None,800000,1,621,2062,None,0
19538,300,High-grade Talisman Epsilon,0.00E+00,1,0.00E+00,1,None,800000,1,622,2060,None,0
19539,300,High-grade Talisman Omega,0.00E+00,1,0.00E+00,1,None,800000,1,1506,2224,None,0
19540,300,High-grade Snake Alpha,0.00E+00,1,0.00E+00,1,None,800000,1,618,2053,None,0
19547,738,Inherent Implants 'Noble' Repair Systems RS-605,0.00E+00,1,0.00E+00,1,None,None,1,1514,2224,None,0
19548,738,Inherent Implants 'Noble' Remote Armor Repair Systems RA-705,0.00E+00,1,0.00E+00,1,None,None,1,1515,2224,None,0
19549,738,Inherent Implants 'Noble' Mechanic MC-805,0.00E+00,1,0.00E+00,1,None,None,1,1516,2224,None,0
19550,738,Inherent Implants 'Noble' Hull Upgrades HG-1005,0.00E+00,1,0.00E+00,1,None,None,1,1518,2224,None,0
19551,300,High-grade Snake Beta,0.00E+00,1,0.00E+00,1,None,800000,1,619,2061,None,0
19553,300,High-grade Snake Gamma,0.00E+00,1,0.00E+00,1,None,800000,1,620,2054,None,0
19554,300,High-grade Snake Delta,0.00E+00,1,0.00E+00,1,None,800000,1,621,2062,None,0
19555,300,High-grade Snake Epsilon,0.00E+00,1,0.00E+00,1,None,800000,1,622,2060,None,0
19556,300,High-grade Snake Omega,0.00E+00,1,0.00E+00,1,None,800000,1,1506,2224,None,0
19557,494,Low-Tech Deadspace Energy Harvester,100000,100000000,10000,1,None,None,0,None,None,31,1725
19558,494,Angel Radiating Telescope,100000,100000000,10000,1,None,None,0,None,None,20179,2505
19559,494,Habitation Module,100000,100000000,10000,1,None,None,0,None,None,31,2521
19560,494,Deserted Starbase Storage Facility,1000000,1150,8850,1,None,None,0,None,None,31,2301
19561,494,Habitation Module,100000,100000000,10000,1,None,None,0,None,None,31,2518
19562,494,Habitation Module,100000,100000000,10000,1,None,None,0,None,None,31,2515
19563,446,CONCORD Customs Commander,20000000,1080000,14000,1,8,None,0,None,None,30,318
19564,446,CONCORD Customs Official,2040000,20400,160,1,8,None,0,None,None,30,66
19565,494,Guristas Bunker_MISSION,100000,100000000,10000,1,None,None,0,None,None,20192,2470
19582,314,Guristas Research Data,1,0.1,0.00E+00,1,None,None,1,None,1192,None,0
19583,498,Regular Mercenary Scout,1,5,0.00E+00,1,None,None,0,None,2188,None,0
19585,474,Dewak's Level 1 Decoder,1,0.1,0.00E+00,1,None,None,1,None,2038,None,0
19586,474,Dewak's Level 2 Decoder,1,0.1,0.00E+00,1,None,None,1,None,2038,None,0
19587,474,Dewak's Level 3 Decoder,1,0.1,0.00E+00,1,None,None,1,None,2038,None,0
19588,494,Gas/Storage Silo,100000,100000000,10000,1,None,None,0,None,None,31,2007
19589,817,Utori Kumesh,10700000,107000,850,1,1,None,0,None,None,31,1823
19590,494,Dewak's First Officer's HQ,100000,100000000,10000,1,None,None,0,None,None,31,2519
19591,496,Dewak's Dot,10000,1200,1000,1,None,None,0,None,16,31,1176
19592,821,'Screaming' Dewak Humfry,21000000,1040000,235,1,1,None,0,None,None,31,2159
19593,319,Imai Kenon's Corpse,100000,100000000,10000,1,None,None,0,None,398,None,20373
19594,498,'Dart' Servitor,1,5,0.00E+00,1,None,None,0,None,2188,None,0
19620,821,Drone Commandeered Battleship,21000000,1010000,950,1,8,None,0,None,None,11,1718
19621,474,Perimeter Descramble Code,1,0.1,0.00E+00,1,None,None,1,None,2225,None,0
19622,494,Starbase Storage Facility,1000000,1150,8850,1,None,None,0,None,None,31,2301
19653,494,Industrial Derelict,100000,100000000,10000,1,8,None,0,None,None,31,328
19658,976,Melted Snowball CVII,100,1,0.00E+00,100,None,None,1,1663,2943,None,20064
19660,501,Festival Launcher,0.00E+00,20,5,1,None,None,1,1663,168,None,20237
19662,817,Jarkon Puman,11200000,112000,480,1,8,None,0,None,None,31,1815
19663,370,Jarkon Puman's Tag,1,0.1,0.00E+00,1,None,None,1,750,2322,None,0
19664,383,Ammatar Point Defense Battery,1000,1000,1000,1,None,None,0,None,None,None,2430
19665,383,Ammatar Light Missile Battery,1000,1000,1000,1,None,None,0,None,None,None,2430
19666,383,Ammatar Heavy Missile Battery,1000,1000,1000,1,None,None,0,None,None,None,2430
19667,383,Ammatar Cruise Missile Battery,1000,1000,1000,1,None,None,0,None,None,None,2430
19668,383,Tower Sentry Ammatar I,1000,1000,1000,1,None,None,0,None,None,None,2413
19669,383,Tower Sentry Ammatar II,1000,1000,1000,1,None,None,0,None,None,None,2413
19670,383,Tower Sentry Ammatar III,1000,1000,1000,1,None,None,0,None,None,None,2413
19671,319,Ammatar Barricade,100000,100000000,10000,1,None,None,0,None,None,None,2427
19672,319,Ammatar Cathedral,100000,100000000,10000,1,None,None,0,None,None,None,2400
19673,319,Ammatar Deadspace Tactical Unit,100000,100000000,10000,1,4,None,0,None,None,None,1703
19674,816,Warlord Ixon Kruz,19000000,850000,600,1,2,None,0,None,None,None,48
19675,409,Ixon Kruz's Insignia,0.1,0.1,0.00E+00,1,2,None,1,None,2040,None,0
19676,817,Ixon Reaver,10900000,109000,120,1,2,None,0,None,None,31,337
19677,816,Commander Dakin Gara,19000000,1080000,665,1,1,None,0,None,None,None,43
19678,409,Dakin Gara's Insignia,0.1,0.1,0.00E+00,1,1,None,1,None,2040,None,0
19679,816,High Priest Karmone Tizmer,19000000,1150000,675,1,4,None,0,None,None,None,2239
19680,409,Karmone Tizmer's Insignia,0.1,0.1,0.00E+00,1,4,None,1,None,2040,None,0
19681,817,Hunter Malbreth,10900000,109000,120,1,4,None,0,None,None,31,1766
19683,816,Commander Genom Tara,19000000,1150000,675,1,4,None,0,None,None,None,296
19684,738,Inherent Implants 'Noble' Repair Proficiency RP-903,0.00E+00,1,0.00E+00,1,None,None,1,1517,2224,None,0
19685,738,Inherent Implants 'Noble' Repair Proficiency RP-905,0.00E+00,1,0.00E+00,1,None,None,1,1517,2224,None,0
19686,742,Eifyr and Co. 'Gunslinger' Motion Prediction MR-705,0.00E+00,1,0.00E+00,1,None,None,1,1499,2224,None,0
19687,742,Eifyr and Co. 'Gunslinger' Surgical Strike SS-905,0.00E+00,1,0.00E+00,1,None,None,1,1501,2224,None,0
19688,742,Eifyr and Co. 'Gunslinger' Large Projectile Turret LP-1005,0.00E+00,1,0.00E+00,1,None,None,1,1502,2224,None,0
19689,742,Eifyr and Co. 'Gunslinger' Medium Projectile Turret MP-805,0.00E+00,1,0.00E+00,1,None,None,1,1500,2224,None,0
19690,742,Eifyr and Co. 'Gunslinger' Small Projectile Turret SP-605,0.00E+00,1,0.00E+00,1,None,None,1,1498,2224,None,0
19691,742,Inherent Implants 'Lancer' Small Energy Turret SE-605,0.00E+00,1,0.00E+00,1,None,None,1,1498,2224,None,0
19692,742,Inherent Implants 'Lancer' Controlled Bursts CB-705,0.00E+00,1,0.00E+00,1,None,None,1,1499,2224,None,0
19693,742,Inherent Implants 'Lancer' Gunnery RF-905,0.00E+00,1,0.00E+00,1,None,None,1,1501,2224,None,0
19694,742,Inherent Implants 'Lancer' Large Energy Turret LE-1005,0.00E+00,1,0.00E+00,1,None,None,1,1502,2224,None,0
19695,742,Inherent Implants 'Lancer' Medium Energy Turret ME-805,0.00E+00,1,0.00E+00,1,None,None,1,1500,2224,None,0
19696,742,Zainou 'Deadeye' Sharpshooter ST-905,0.00E+00,1,0.00E+00,1,None,None,1,1501,2224,None,0
19697,742,Zainou 'Deadeye' Trajectory Analysis TA-705,0.00E+00,1,0.00E+00,1,None,None,1,1499,2224,None,0
19698,742,Zainou 'Deadeye' Large Hybrid Turret LH-1005,0.00E+00,1,0.00E+00,1,None,None,1,1502,2224,None,0
19699,742,Zainou 'Deadeye' Medium Hybrid Turret MH-805,0.00E+00,1,0.00E+00,1,None,None,1,1500,2224,None,0
19700,742,Zainou 'Deadeye' Small Hybrid Turret SH-605,0.00E+00,1,0.00E+00,1,None,None,1,1498,2224,None,0
19701,821,Swarm Parasite Worker,21000000,1010000,950,1,8,None,0,None,None,11,1718
19702,474,Repository Descramble Code,1,0.1,0.00E+00,1,None,None,1,None,2225,None,0
19703,495,Swarm Defense Battery,1000,1000,1000,1,None,None,0,None,None,31,2587
19704,821,Supreme Hive Defender,21000000,1010000,950,1,8,None,0,None,None,11,1718
19705,474,Outgrowth Hive Entrance Code,1,0.1,0.00E+00,1,None,None,1,None,2225,None,0
19706,310,Celestial Beacon II,1,1,0.00E+00,1,None,None,0,None,None,None,1211
19707,495,Outgrowth Strain Mother,1000,1000,1000,1,None,None,0,None,None,20195,2565
19708,494,Metal Scraps In Storage,1000000,1150,8850,1,None,None,0,None,None,31,2301
19711,319,AstroFarm,100000,100000000,10000,1,None,None,0,None,None,20195,2706
19712,319,HumanFarm,100000,100000000,10000,1,None,None,0,None,None,20195,2707
19713,227,Argon Gas Environment,0.00E+00,0.00E+00,0.00E+00,1,None,None,0,None,None,None,2717
19714,494,Habitation Module,100000,100000000,10000,1,None,None,0,None,None,31,2515
